x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-1.42679,-1.34345,-0.999189,0.443314,-0.434522,-0.0239017,0.914896,0.628987,-0.00293424,0.292343,-0.783209,-0.0218819
1.88515,-0.058099,0.993486,-0.0503109,0.694986,0.00838118,1.03331,0.144077,0.047333,0.0128808,-0.706712,0.000322854
2.1023,-0.698538,0.976545,0.271014,0.487251,-0.0271856,0.928506,-0.140093,-0.224989,-0.363607,-0.394491,0.061462
-2.49833,0.640706,-0.815202,-0.296416,-0.584821,0.128133,0.921641,-0.0361599,-0.64099,0.537529,-0.813498,-0.474425
0.0578519,-1.19037,-0.588871,1.10527,0.203969,0.1904,0.16897,0.671246,0.825798,0.428072,-0.459772,-0.546741
-2.59905,0.0420918,0.800459,0.0497824,-0.725627,0.0712187,-0.687271,-0.00161927,-0.554453,-0.0772865,-0.866677,-0.0361484
-1.31203,-0.244411,0.746485,0.29163,-1.20813,-0.069718,-0.428548,-0.118964,0.430208,0.117979,-0.990631,0.0556955
0.586992,-2.56647,-0.774361,0.590094,0.150593,-0.0123386,-0.0537298,0.922019,-0.71647,0.32415,-0.840627,0.695237
-0.876652,0.521013,0.197964,-0.633491,-1.09286,-0.191322,-0.188884,0.062399,0.951146,-0.353401,-0.57079,0.146255
-0.144155,-1.47394,0.854758,0.998723,-0.156229,0.051263,0.117879,-0.847168,0.440222,0.381906,-0.521479,0.247225
-0.352711,-1.41585,0.841101,1.32039,-0.388671,0.00343147,0.0227589,-0.696529,0.357689,0.593102,-0.561071,0.186706
2.23196,-1.01521,-0.892019,0.0783421,0.763895,-0.0844913,-0.666102,0.79532,-0.402438,0.526904,-1.52447,0.462426
0.781115,0.688058,0.283218,-0.76441,0.828928,0.0617551,0.183111,0.234956,0.896036,0.484593,-0.655601,-0.2729
-0.387549,-2.92222,-0.318839,0.396679,-0.0314039,0.0182648,0.0956308,0.120323,-0.33071,0.191554,-0.0899237,0.0941757
1.45362,-0.712982,0.924599,0.471736,0.628836,0.0344952,0.96618,-0.309752,0.408869,-0.0939642,-0.499473,0.0583974
1.99941,-0.408477,-0.999171,0.228446,0.979314,-0.0123618,-0.824785,0.0849104,-0.0451434,0.458303,-1.34353,0.0665353
1.76995,0.164015,0.97494,-0.224959,0.841835,-0.034842,0.96937,0.04669,0.162513,0.201279,-0.863411,0.0429762
1.38301,-1.596,-0.993725,0.549005,0.789308,-0.0623359,-0.39714,1.14046,-0.153033,0.181016,-1.83057,0.227634
2.97302,-0.352921,0.110346,0.0872983,0.504566,-0.157529,0.0885658,0.261865,-0.701047,-0.15854,-0.812598,0.546677
2.5889,-0.713311,0.728198,0.162345,0.517488,-0.0157014,0.549289,0.113961,-0.50814,-0.452997,-0.500001,0.317582
1.15357,1.56209,0.998309,-0.541022,0.278117,0.0232575,0.464872,0.622831,-0.0110401,0.161514,-0.527226,-0.0105579
2.64536,-0.459483,-0.728573,0.0594183,0.55822,0.023437,-0.889605,-0.163553,-0.649244,0.603613,-0.651831,0.46729
1.20165,-0.994913,0.898032,0.518484,0.785757,-0.0441391,0.325706,-0.517853,0.303022,-0.197246,-0.582281,0.0882974
0.441578,-0.903185,0.103327,1.29341,0.667062,0.011762,0.108398,-0.12534,1.04919,-0.0136883,-0.0240827,-0.255757
-2.76025,0.348914,0.623007,-0.0295119,-0.623502,0.0371255,-0.506733,-0.0171281,-0.667619,-0.16584,-0.736717,-0.152698
0.120087,1.07983,-0.406803,-1.56177,0.0853956,0.0480512,-0.208297,-0.340669,0.709567,0.627636,-0.294418,0.382903
0.904194,-2.67486,0.567241,0.586976,0.217928,0.0367071,0.0870349,-0.371823,-0.510514,-0.0950972,0.0613584,0.145639
2.3319,-1.21542,0.776892,0.235018,0.350228,-0.0115745,0.672582,-0.103235,-0.588691,-0.535163,-0.18804,0.336356
-0.234205,2.30294,-0.949151,-0.997653,-0.109923,0.0291836,0.0717014,-0.645258,-0.168003,0.344592,-0.636682,-0.18483
-1.97757,-0.493664,0.999268,0.224302,-0.505943,0.0219823,-0.633929,-0.226311,-0.0578923,0.0730798,-0.666201,0.00802343
-2.73954,1.03022,0.375437,-0.122498,-0.859895,0.294264,-0.20133,0.492771,-0.76692,-0.22577,-0.694992,-0.0765747
1.08702,-0.50305,-0.597023,0.536788,1.1547,-0.0493079,-0.465689,0.33386,0.681006,-0.0409187,-1.1595,-0.438967
2.52149,0.656039,0.795897,-0.0755812,0.860293,-0.0974771,0.380253,0.196645,-0.330014,-0.0844147,-1.27322,0.302324
-0.332298,-2.92663,0.3258,0.439797,0.00600556,0.225548,-0.0789307,-0.0959344,-0.326072,0.26501,-0.0226269,0.086039
-1.87033,-1.63587,-0.87463,0.435273,-0.611268,0.0761292,0.551508,0.555203,-0.455187,0.547455,-0.967435,0.173795
1.18248,0.213008,0.602013,-0.306083,1.26108,-0.0647791,0.538122,0.028693,0.642309,0.239862,-1.07504,-0.00488249
-0.511919,-2.61389,-0.748134,0.68459,-0.0347078,-0.0654139,0.313322,0.723881,-0.811856,0.199466,-0.546973,0.517943
1.95261,0.196859,-0.999297,-0.294355,0.915622,0.00696103,-0.983347,0.0390176,-0.0143488,1.1131,-1.40956,0.0054785
0.115017,-2.30038,0.952911,0.565391,-0.0441743,0.00546918,0.168539,-0.915484,-0.324839,0.211284,-0.0787483,-0.0154758
-2.85216,-0.229135,0.508021,0.10061,-0.595065,0.115558,-0.452585,-0.0415745,-0.841576,-0.0261415,-0.811719,-0.174645
2.23282,-1.06607,0.880383,0.306638,0.430299,-0.0456407,0.651527,-0.0338781,-0.373908,-0.534704,-0.288525,0.22123
0.915563,0.403615,0.0340472,-0.567549,1.36414,0.188651,-0.0835207,0.249714,1.0283,0.506033,-1.24159,-0.384281
0.745554,-1.15359,0.779455,0.931534,0.596781,0.0376615,0.539121,-0.790961,0.752526,-0.062065,-0.423542,0.217271
2.27698,1.01418,-0.870239,-0.100515,0.536701,0.0752445,-0.723302,-0.57999,-0.506835,0.411426,-0.725134,0.0161037
-0.56889,0.844953,0.192065,-1.37371,-0.996756,-0.42366,-0.102045,0.141279,0.928323,-0.23623,-0.173774,0.0949824
-0.958683,0.448926,-0.337258,-0.664045,-1.40677,-0.0635408,0.213796,-0.236272,0.869495,-0.277973,-1.14557,0.539864
1.21171,-0.262371,0.649676,0.203881,1.27488,-0.0905522,0.551809,-0.16335,0.625169,-0.112314,-0.955713,0.0730972
-1.87751,-0.773985,-0.999526,-0.0213279,-0.594463,-0.0105177,1.27136,0.597299,-0.0915564,-0.109352,-0.807863,-0.00472403
-0.0905007,1.62317,-0.927304,-1.16086,0.125633,-0.0430529,0.0284357,-0.770823,0.26117,0.694789,-0.935782,0.305346
0.0840289,1.60511,-0.919671,-1.01625,0.0881394,-0.0316922,-0.132863,-0.748041,0.284965,0.509877,-0.877362,0.323341
1.62904,-1.38043,-0.990809,0.471193,0.640319,0.00875655,-0.726799,0.740604,-0.100932,0.498681,-1.27081,0.116988
0.180664,1.18244,0.594848,-0.939563,0.124349,0.007344,0.10414,0.547861,0.767624,0.208793,-0.171073,-0.1866
1.93784,1.92703,0.680349,-0.374158,0.267114,0.093744,0.251883,0.238534,-0.381057,0.305323,-0.412588,0.0325882
-0.575781,2.34432,-0.910279,-0.843753,-0.199337,0.0597817,0.0584584,-0.938715,-0.426378,0.224342,-0.989347,-0.48688
-1.23015,-0.739277,0.825231,0.375978,-0.860535,0.0632021,-0.318623,-0.506676,0.34877,0.184761,-0.904973,0.175097
-1.54826,-0.547435,-0.933796,-0.0275317,-0.733914,-0.0726924,0.886234,0.450408,0.347744,0.0257943,-0.881358,-0.0564097
1.09834,-2.78889,-0.0724074,0.423638,0.152829,-0.101116,-0.0569212,-0.0141721,-0.642888,0.0474109,-0.00804064,0.380902
-1.58016,-0.631103,-0.954419,-0.0155495,-0.517384,-0.0342611,1.0325,0.445218,0.302879,-0.00681765,-0.639944,-0.0277801
-0.677281,2.75084,-0.553292,-0.526815,0.0545668,0.181738,0.177517,-0.504279,-0.760149,0.342931,-0.677311,-1.02308
-2.55881,1.55929,0.0838132,-0.242801,-0.431284,0.13602,-0.0161197,0.149168,-0.657476,-0.221456,-0.284732,-0.369469
0.500128,-1.09624,-0.60652,1.11121,0.569661,0.0128638,-0.345562,0.564913,0.802488,0.329123,-0.56057,-0.727811
-1.97423,-2.01196,0.574093,0.386124,-0.412041,-0.00348939,-0.0185417,-0.239459,-0.309895,0.478271,-0.596016,-0.105778
2.60731,-0.685573,-0.718106,0.268913,0.780488,0.0111802,-0.670384,-0.113364,-0.533788,0.198012,-0.934208,0.426226
-2.02429,2.17188,-0.247182,-0.294382,-0.3099,-0.161264,-0.0418512,-0.258077,-0.653494,-0.111295,-0.412965,-0.857402
-2.81588,-0.966296,0.21295,0.198129,-0.672765,0.00434485,-0.0579518,-0.237412,-0.716897,0.26003,-1.05406,-0.30332
-2.21796,-1.4855,0.742842,0.199903,-0.578101,-0.160025,-0.276798,-0.696432,-0.511146,0.171236,-0.940456,-0.349872
1.44586,-2.03566,-0.867818,0.355757,0.231455,0.0140422,-0.428347,0.779088,-0.458153,0.367784,-1.00905,0.526152
0.985285,1.27806,-0.922397,-0.723907,0.863752,-0.102308,-0.566848,-0.726123,0.313743,0.759532,-1.3964,0.245901
-2.49161,1.65895,-0.114993,-0.308415,-0.447319,0.115617,0.162544,0.109578,-0.561672,-0.0642045,-0.249303,-0.456483
1.7229,-1.09401,-0.999164,0.524583,0.874374,0.0482762,-1.03102,0.780625,-0.0471431,0.72769,-1.51185,0.0290348
1.12749,0.312768,-0.557867,-0.175852,1.28604,-0.174075,-0.574369,-0.155151,0.800755,0.298309,-1.35112,0.0441576
0.454444,-0.9246,-0.244082,1.2768,0.625303,-0.0769915,-0.228833,0.249658,1.33054,0.141806,-0.173537,-0.692261
-2.58425,1.51991,0.0619587,-0.2364,-0.447851,0.135963,0.00161969,0.155137,-0.655796,-0.212451,-0.311297,-0.370912
1.06271,-1.93871,-0.977514,0.639839,0.118857,0.0590968,-0.731085,1.04975,-0.322011,0.828878,-1.329,0.392868
1.2516,0.0783852,0.666003,-0.186014,1.224,-0.176168,0.691006,-0.0657169,0.682565,0.179343,-0.999733,0.139876
-1.84153,2.08758,0.621081,-0.474173,-0.324718,-0.0223743,-0.486426,0.458045,-0.82143,-0.161319,-0.0556823,-0.115224
0.918267,0.494577,-0.290043,-0.808382,1.46335,-0.0373239,-0.272854,-0.0169488,0.91762,0.725942,-1.3058,-0.0200634
-0.755715,-1.07692,0.729129,0.91735,-0.320742,-0.196711,-0.371806,-0.494048,0.574852,0.379156,-0.432393,0.147678
-0.18111,1.19957,-0.617158,-1.47588,-0.385473,0.222998,-0.268127,-0.749221,0.820004,0.351063,-0.581513,0.657844
-0.877774,-2.86298,0.104563,0.44534,-0.135996,0.110895,0.012902,-0.02843,-0.237435,0.427215,-0.178342,-0.104974
2.35436,-0.867706,0.860666,0.238843,0.531399,-0.0153008,0.618057,0.0298336,-0.352364,-0.491513,-0.414199,0.196323
0.720763,0.737412,-0.247661,-1.22443,1.16376,0.0967284,-0.331148,0.0103162,0.971371,0.884705,-0.864435,-0.0708565
0.811544,-0.923105,-0.636976,1.09408,0.892905,-0.00193454,-0.431562,0.536518,0.795064,0.141253,-0.72902,-0.70316
2.67155,1.04735,0.493898,-0.174169,0.623735,-0.0760193,0.221487,0.219466,-0.514615,0.201313,-0.998911,0.225418
-0.98506,0.916099,-0.755808,-0.553873,-0.740402,0.0438265,0.558244,-0.696678,0.703224,0.469647,-1.15892,0.859583
-2.29879,1.08572,-0.840192,-0.152629,-0.441178,-0.0054618,0.630886,-0.49332,-0.460383,0.505728,-0.93045,-0.488395
-1.76659,0.123971,0.973411,0.0850822,-0.760916,-0.0339567,-0.924816,0.190355,0.197144,-0.105597,-0.627892,0.0117674
0.997954,-0.148675,-0.133624,0.307564,1.60769,-0.3502,-0.209228,-0.163174,1.04566,-0.145723,-1.3031,-0.132577
0.455007,-2.79421,-0.556253,0.485406,0.118872,-0.0949358,-0.0999179,0.576676,-0.863206,0.351705,-0.456851,0.719522
-0.6176,1.5932,-0.956638,-0.908383,-0.302879,-0.0150257,0.199201,-0.896913,0.208356,0.396131,-0.974091,0.224621
-0.282021,2.25098,0.963257,-0.440298,-0.153892,0.00990835,-0.146433,0.872481,-0.274632,0.0217873,-0.220418,0.059669
1.94281,-2.25687,-0.208981,0.435616,0.388203,-0.0748899,-0.101936,0.0638736,-0.560222,-0.296091,-0.367571,0.369915
1.06748,-0.986057,0.83727,0.570007,0.806393,-0.0816721,0.465797,-0.662612,0.538364,-0.195582,-0.557161,0.135929
-2.44398,-0.164657,-0.89327,0.0605822,-0.589658,-0.0202077,0.591847,-0.0935374,-0.337364,0.422562,-0.969705,-0.216988
-0.583086,0.866205,0.293935,-1.53683,-1.07729,-0.23696,-0.222515,0.128748,0.77392,-0.278162,-0.201373,0.0333382
2.24613,-0.0717551,-0.968945,-0.0308422,0.837999,0.0208442,-1.10955,-0.0696532,-0.385913,0.949084,-1.16642,0.287835
-1.15907,2.63547,-0.476665,-0.595799,-0.169249,0.22099,0.164431,-0.323642,-0.541539,0.28989,-0.473169,-0.80061
1.15661,2.57075,-0.573857,-0.324705,0.199599,0.0779376,-0.416967,-0.462623,-0.864742,0.347702,-0.482767,-0.414075
1.70414,-1.59832,-0.941724,0.50541,0.708486,-0.0401993,-0.529792,0.852393,-0.421858,0.279675,-1.48718,0.534805
0.594502,-1.43946,0.896718,0.986282,0.309386,0.00990892,0.477518,-0.623959,0.355581,0.103992,-0.34833,0.154937
-1.40751,-2.48171,-0.521804,0.54495,-0.324207,0.0135794,0.102107,0.352505,-0.591505,0.81274,-0.553829,0.071986
2.48342,-0.664088,0.821172,0.14329,0.521344,-0.0109524,0.601371,0.0281568,-0.411609,-0.436828,-0.462447,0.232656
1.72891,-0.871166,0.997949,0.188737,0.394023,0.0346071,0.734487,-0.362718,0.0292038,-0.0256208,-0.348129,-0.0236978
-0.0153388,-1.39375,-0.795338,0.785492,-0.0452908,0.00218314,0.168775,0.948938,0.697797,0.396578,-0.895789,-0.601641
1.2743,-1.52662,-0.999935,0.625933,0.771722,-0.0293485,-0.47699,1.07134,-0.0244857,0.261614,-1.7227,0.054314
0.0528907,2.94993,0.311026,-0.49527,0.000826304,-0.0300002,-0.113293,0.405916,-0.851593,0.114898,-0.0196853,0.0149263
1.18808,1.45926,0.992984,-0.518232,0.327874,0.0236199,0.452786,0.555295,0.0309391,0.159149,-0.535455,-0.0318114
-0.635414,-1.15688,0.733113,1.04684,-0.265381,-0.207348,-0.419366,-0.501269,0.578344,0.389596,-0.398952,0.151785
-0.567454,-2.51037,-0.819064,0.764467,-0.0653695,-0.0683703,0.326467,0.508368,-0.450853,0.257651,-0.451628,0.291158
1.49365,2.60165,0.0120468,-0.473196,0.304137,0.129318,0.0893982,-0.09358,-1.24185,0.696171,-0.487246,-0.350525
-2.19505,1.69038,-0.637445,-0.22657,-0.394601,-0.0706598,0.328042,-0.485347,-0.673507,0.286629,-0.732605,-0.829854
1.26137,-0.797651,0.861603,0.499918,0.837223,-0.0559679,0.571336,-0.506332,0.488155,-0.171732,-0.584822,0.110982
-1.16411,-0.472799,-0.668696,0.377331,-1.08849,-0.0521568,0.716033,0.211598,0.822166,0.581312,-1.10682,0.16763
-2.57307,-1.37972,-0.392756,0.203471,-0.405791,-0.00181606,0.49048,0.150225,-1.08523,0.385105,-0.561777,-0.211099
1.0062,2.74759,0.377444,-0.619169,0.218917,0.030848,0.132564,0.321705,-0.718988,0.581037,-0.292634,0.0751922
-1.02628,-0.169311,-0.28052,0.269862,-1.48652,0.0583432,0.270333,-0.0807845,0.887582,0.353417,-1.43846,0.380233
-2.15016,-0.318907,0.984803,0.118109,-0.544913,0.0213207,-0.744522,-0.252808,-0.177178,-0.0271714,-0.722848,-0.0165553
1.44518,0.903642,-0.955325,-0.36468,0.896686,-0.0433622,-0.858338,-0.505209,0.286108,0.641533,-1.19333,0.0197301
2.39782,-0.273224,-0.910578,-0.000845027,0.782642,-0.0428539,-1.29042,0.0666072,-0.657082,1.07662,-1.16269,0.609871
-1.82335,-0.877613,0.999722,0.361621,-0.527225,-0.000377217,-0.607904,-0.350501,-0.0622732,0.147675,-0.716099,-0.0251804
2.63478,0.106155,-0.770935,-0.0502332,0.791059,-0.0554777,-0.8244,-0.118156,-0.615605,0.637411,-1.10726,0.496778
0.346124,-2.41576,0.897788,0.433826,0.118391,0.0307045,0.180384,-0.90033,-0.468911,0.0759297,0.0568412,0.0314267
0.998446,-0.137202,0.124883,0.245833,1.52397,-0.0549312,0.162104,0.00290792,1.14346,-0.216083,-1.22484,-0.303228
-2.26283,-1.43345,0.734462,0.161289,-0.554812,-0.158934,-0.29379,-0.693574,-0.527872,0.122048,-0.915899,-0.3528
-0.698033,1.49113,0.935407,-0.712631,-0.60746,-0.106528,-0.497135,0.7726,0.275088,-0.181494,-0.0581144,0.0126981
0.496199,1.1981,0.710975,-1.00077,0.470029,0.0371423,0.146923,0.408349,0.370863,0.359647,-0.334712,-0.13875
