x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
0.51148,0.20052,-0.835572,-0.997178,-1.67009,0.358274,-4.8771,-10.0891,-6.19099,-7.95069,2.67917,-4.18537
-0.704509,0.655188,0.272756,0.485211,-0.704504,-0.811447,2.3627,3.98515,-2.51567,5.7397,1.62506,11.5159
-0.660931,0.312157,0.682442,1.18988,0.555631,-0.847734,4.25153,8.11172,0.508681,8.74603,-1.07425,9.17628
-0.9023,0.0633191,-0.426433,0.550169,-1.90719,0.732133,-2.81252,-4.05891,4.60842,-3.77701,5.93867,9.16454
0.988183,-0.147219,0.0426616,-1.68006,-0.507675,0.178388,0.26299,-0.443521,-4.315,-0.411489,-5.03073,-11.5824
0.0937534,-0.575742,0.812239,-0.0373009,1.81963,0.121957,3.7134,8.37745,5.53335,5.30446,-5.98901,-5.12568
-0.330323,0.852124,0.405919,0.32312,-0.972346,-2.17389,3.5215,5.42462,-8.3051,8.45922,-1.1804,8.29894
-0.100684,0.803626,-0.586555,-0.0101631,-1.63358,-0.101194,-2.76953,-6.85437,-8.60094,-2.65246,4.32404,5.9672
0.23481,-0.272768,0.932985,-0.780374,0.948982,-1.00065,5.1654,10.4641,1.94292,7.98702,-7.02587,-3.72947
0.696963,-0.643802,-0.31585,-1.29482,0.203363,0.967438,-2.6488,-4.29676,2.79285,-5.93542,-0.348568,-12.3548
-0.759574,-0.0511745,0.648405,1.70857,1.0344,-0.765581,3.81421,8.45757,5.15731,6.52463,-0.616313,6.78853
-0.555894,0.825811,-0.094965,-0.260708,-1.44098,-1.24498,0.567191,-0.0525217,-5.90726,2.42296,2.67825,10.4673
0.814532,-0.0260211,0.579535,-0.477123,1.36558,-1.84773,3.31534,5.40064,-4.42567,5.78701,-7.62216,-8.88158
-0.217281,0.49405,0.841845,0.861372,-0.197787,-1.78164,5.38778,9.71664,-3.9981,10.6852,-4.10971,4.78624
0.24317,0.540485,0.805447,-0.226987,0.246686,-2.16855,5.56267,9.55009,-7.57133,11.7561,-6.69655,-0.629273
0.578416,-0.542498,0.609205,-0.678545,1.11262,-0.612524,2.48632,5.25827,2.53034,3.2859,-6.49588,-9.95991
0.357001,-0.864404,-0.354055,-0.661392,0.699868,1.13921,-2.9213,-4.15526,7.10277,-6.79935,0.510806,-9.72721
-0.278611,-0.491246,0.825259,0.775394,1.58078,0.256058,4.32445,9.06289,6.51293,5.89439,-3.17713,0.295333
0.696169,-0.186161,-0.69332,-0.834131,-0.862775,0.514488,-4.21177,-8.56139,-1.97208,-8.00207,1.28093,-7.9174
0.783623,-0.394854,-0.47961,-1.21379,0.466653,-0.125297,-2.15925,-4.74888,-0.277391,-5.27685,0.192878,-9.23874
-0.0105228,-0.956144,0.292706,-0.221411,1.78132,-0.488986,1.0508,2.83735,10.8426,-1.63622,-1.29317,-5.767
0.5563,-0.666449,0.496362,-0.622776,1.18764,-0.254027,2.05353,4.66859,3.50455,2.30035,-5.91091,-10.1045
0.00783887,0.437206,-0.899327,-0.2738,-1.96407,0.492416,-5.06811,-10.0922,-5.28514,-8.35371,5.57142,2.26031
0.55986,0.68765,-0.462272,-1.93204,-0.906726,-0.651825,-2.0527,-5.95628,-10.8183,-2.44115,0.745205,-1.69824
-0.464605,-0.845892,-0.261934,1.00141,0.390398,2.61751,-2.46063,-2.78852,12.0786,-6.84708,4.06951,0.202941
-0.158636,-0.701793,0.694493,1.62926,3.70784,2.16266,3.29602,6.69069,7.51565,3.33158,-3.03379,-2.37008
0.0435616,0.0758756,-0.996165,-0.637997,-1.45597,0.854477,-5.6984,-10.7112,-1.60126,-10.0844,5.66877,-0.131987
-0.495811,0.381818,0.779991,1.07711,0.321381,-1.18086,4.78673,8.81318,-0.968759,9.77705,-2.3283,7.7912
0.797682,-0.504428,-0.330539,-1.39845,0.184541,0.62375,-2.10722,-3.80752,1.28358,-5.07001,-0.835963,-12.0527
-0.900968,-0.365923,0.233147,1.35792,0.349424,-0.599317,0.98738,3.54941,10.0501,0.604618,3.2942,6.98257
-0.43215,-0.231726,0.871522,1.0385,1.26091,-0.527861,4.54569,9.84073,5.29021,7.0612,-2.83489,2.73612
0.165353,0.451525,-0.876803,-0.49625,-1.85487,0.502083,-4.94442,-10.1194,-5.9065,-8.29596,4.87141,0.896829
-0.982614,-0.162107,0.0905069,1.30551,-0.00277582,-0.78049,0.360075,2.27167,8.24771,0.262483,4.22392,8.8281
-0.822476,-0.121988,-0.555565,0.364736,-0.363265,1.1982,-3.88347,-5.80603,6.41636,-6.39207,6.57354,6.9258
0.775432,0.48486,0.404495,-0.53003,0.0293794,-1.13201,3.16613,3.16417,-9.58972,6.4675,-6.20805,-5.62738
0.767025,-0.0874,0.635637,-0.409543,1.43261,-1.95019,3.56847,5.98335,-3.66549,6.13305,-7.58842,-8.6994
-0.776398,-0.373696,-0.507501,0.348475,0.439626,1.35033,-3.56706,-4.83739,8.49325,-6.67459,6.13052,5.72955
0.69363,0.0279463,0.719789,-0.163247,1.56183,-2.36344,4.42307,7.49672,-4.00179,7.9052,-7.40433,-7.11337
0.108363,-0.756313,-0.645173,-0.934313,0.335321,0.695487,-3.90515,-6.18843,6.48637,-8.56625,2.65252,-4.37906
0.989903,-0.136028,-0.0398555,-1.76112,-0.662232,0.215175,-0.0269951,-1.02343,-4.23346,-0.946404,-4.58485,-11.6142
-0.57057,-0.361441,-0.737435,0.753969,0.431976,1.27075,-5.55667,-8.27951,7.68611,-9.47092,7.33683,3.77318
-0.391293,0.835877,-0.384967,-0.11587,-1.53033,-0.282689,-1.50057,-3.93832,-6.60929,-1.03505,4.22366,9.32819
0.370315,0.894142,-0.251746,-1.38833,-1.02695,-1.91644,-0.364858,-2.99861,-11.2266,1.12281,-0.0608578,1.25281
-0.430635,-0.813657,0.390534,0.204452,1.67245,-0.617113,1.23007,5.04225,11.6655,0.244905,-0.474568,-0.712245
0.314604,0.875699,-0.3663,-1.12198,-1.056,-1.428,-0.804343,-3.95609,-10.9696,0.292029,0.712397,1.82843
-0.881658,-0.468147,0.0593106,0.994584,0.555397,-0.109122,0.00630063,2.07728,10.3971,-1.05929,3.67068,6.28296
-0.76312,-0.571014,0.30264,0.953257,0.85029,-0.218987,0.782911,4.04156,11.059,0.160111,2.02845,4.36038
